level_0,level_1,correlacao
IN_COMPLEMENTAR_MONITORIA,CO_PAIS_ORIGEM,-0.0021634969047825046
ID_ALUNO,IN_APOIO_TRANSPORTE,-0.002178168562090261
IN_APOIO_TRANSPORTE,ID_ALUNO,-0.002178168562090261
IN_BOLSA_EXTENSAO,QT_CARGA_HORARIA_INTEG,-0.002243531303263551
QT_CARGA_HORARIA_INTEG,IN_BOLSA_EXTENSAO,-0.002243531303263551
IN_INGRESSO_VESTIBULAR,IN_ALUNO_PARFOR,-0.0022460907379891065
IN_ALUNO_PARFOR,IN_INGRESSO_VESTIBULAR,-0.0022460907379891065
TP_NACIONALIDADE,NU_ANO_NASCIMENTO,-0.002251198342366948
NU_ANO_NASCIMENTO,TP_NACIONALIDADE,-0.002251198342366948
NU_DIA_NASCIMENTO,IN_DEFICIENCIA_AUDITIVA,-0.0023296437696242217
IN_DEFICIENCIA_AUDITIVA,NU_DIA_NASCIMENTO,-0.0023296437696242217
IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_INGRESSO_VAGA_REMANESC,-0.002349292649871021
IN_INGRESSO_VAGA_REMANESC,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.002349292649871021
NU_DIA_NASCIMENTO,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,-0.0023565529713637815
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,NU_DIA_NASCIMENTO,-0.0023565529713637815
NU_ANO_INGRESSO,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.0024388117001815364
IN_INGRESSO_VAGA_PROG_ESPECIAL,NU_ANO_INGRESSO,-0.0024388117001815364
IN_DEFICIENCIA_CEGUEIRA,DT_INGRESSO_CURSO,-0.002468898297324957
DT_INGRESSO_CURSO,IN_DEFICIENCIA_CEGUEIRA,-0.002468898297324957
IN_CONCLUINTE,IN_BOLSA_PESQUISA,-0.002489957542498157
IN_BOLSA_PESQUISA,IN_CONCLUINTE,-0.002489957542498157
IN_BOLSA_EXTENSAO,TP_SEXO,-0.0025441904829707485
TP_SEXO,IN_BOLSA_EXTENSAO,-0.0025441904829707485
TP_MOBILIDADE_ACADEMICA,TP_TURNO,-0.002597832026618663
TP_TURNO,TP_MOBILIDADE_ACADEMICA,-0.002597832026618663
IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_APOIO_SOCIAL,-0.0026302582348551673
IN_APOIO_SOCIAL,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.0026302582348551673
TP_GRAU_ACADEMICO,CO_ALUNO_CURSO,-0.0026820766401003124
CO_ALUNO_CURSO,TP_GRAU_ACADEMICO,-0.0026820766401003124
IN_INGRESSO_VESTIBULAR,IN_APOIO_MATERIAL_DIDATICO,-0.0026853533166501793
IN_APOIO_MATERIAL_DIDATICO,IN_INGRESSO_VESTIBULAR,-0.0026853533166501793
IN_DEFICIENCIA,TP_SITUACAO,-0.0027010604117946252
TP_SITUACAO,IN_DEFICIENCIA,-0.0027010604117946252
IN_MATRICULA,CO_ALUNO_CURSO,-0.0027132176805757515
CO_ALUNO_CURSO,IN_MATRICULA,-0.0027132176805757515
CO_PAIS_ORIGEM,IN_RESERVA_DEFICIENCIA,-0.002803784905759624
IN_RESERVA_DEFICIENCIA,CO_PAIS_ORIGEM,-0.002803784905759624
NU_MES_NASCIMENTO,ID_ALUNO,-0.002873314425963222
ID_ALUNO,NU_MES_NASCIMENTO,-0.002873314425963222
TP_SITUACAO,IN_RESERVA_ENSINO_PUBLICO,-0.0028954311162749146
IN_RESERVA_ENSINO_PUBLICO,TP_SITUACAO,-0.0028954311162749146
TP_NACIONALIDADE,IN_RESERVA_DEFICIENCIA,-0.0029031945344038692
IN_RESERVA_DEFICIENCIA,TP_NACIONALIDADE,-0.0029031945344038692
IN_COMPLEMENTAR_MONITORIA,TP_GRAU_ACADEMICO,-0.003006360632710151
TP_GRAU_ACADEMICO,IN_COMPLEMENTAR_MONITORIA,-0.003006360632710151
IN_RESERVA_DEFICIENCIA,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,-0.0030950087138951242
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_RESERVA_DEFICIENCIA,-0.0030950087138951242
CO_CURSO,IN_RESERVA_DEFICIENCIA,-0.0031232854117895256
IN_RESERVA_DEFICIENCIA,CO_CURSO,-0.0031232854117895256
TP_NACIONALIDADE,TP_SEXO,-0.00317307179277078
TP_SEXO,TP_NACIONALIDADE,-0.00317307179277078
IN_MOBILIDADE_ACADEMICA,CO_CINE_ROTULO,-0.003173971838816327
CO_CINE_ROTULO,IN_MOBILIDADE_ACADEMICA,-0.003173971838816327
TP_TURNO,NU_DIA_NASCIMENTO,-0.0032027015471891808
NU_DIA_NASCIMENTO,TP_TURNO,-0.0032027015471891808
TP_SEMESTRE_REFERENCIA,NU_DIA_NASCIMENTO,-0.003218776104482191
NU_DIA_NASCIMENTO,TP_SEMESTRE_REFERENCIA,-0.003218776104482191
IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_CONCLUINTE,-0.003264545441496003
IN_CONCLUINTE,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.003264545441496003
CO_CURSO,IN_INGRESSO_TRANSF_EXOFFICIO,-0.0034223306447064643
IN_INGRESSO_TRANSF_EXOFFICIO,CO_CURSO,-0.0034223306447064643
CO_CURSO,NU_DIA_NASCIMENTO,-0.003456768757219636
NU_DIA_NASCIMENTO,CO_CURSO,-0.003456768757219636
CO_PAIS_ORIGEM,IN_INGRESSO_VESTIBULAR,-0.003478252389905853
IN_INGRESSO_VESTIBULAR,CO_PAIS_ORIGEM,-0.003478252389905853
NU_DIA_NASCIMENTO,DT_INGRESSO_CURSO,-0.003534162200516743
DT_INGRESSO_CURSO,NU_DIA_NASCIMENTO,-0.003534162200516743
IN_INGRESSO_VESTIBULAR,TP_NACIONALIDADE,-0.003583286925685007
TP_NACIONALIDADE,IN_INGRESSO_VESTIBULAR,-0.003583286925685007
CO_CURSO,NU_MES_NASCIMENTO,-0.0036583484749862357
NU_MES_NASCIMENTO,CO_CURSO,-0.0036583484749862357
TP_COR_RACA,IN_RESERVA_DEFICIENCIA,-0.00368170294720705
IN_RESERVA_DEFICIENCIA,TP_COR_RACA,-0.00368170294720705
TP_SITUACAO,IN_BOLSA_PESQUISA,-0.0037996240176734904
IN_BOLSA_PESQUISA,TP_SITUACAO,-0.0037996240176734904
IN_APOIO_MATERIAL_DIDATICO,CO_PAIS_ORIGEM,-0.0038006058648661395
CO_PAIS_ORIGEM,IN_APOIO_MATERIAL_DIDATICO,-0.0038006058648661395
TP_NACIONALIDADE,IN_APOIO_MATERIAL_DIDATICO,-0.003800605864866161
IN_APOIO_MATERIAL_DIDATICO,TP_NACIONALIDADE,-0.003800605864866161
NU_DIA_NASCIMENTO,IN_TGD_AUTISMO,-0.00380272775867792
IN_TGD_AUTISMO,NU_DIA_NASCIMENTO,-0.00380272775867792
IN_MOBILIDADE_ACADEMICA,IN_APOIO_MORADIA,-0.004009678771589397
IN_APOIO_MORADIA,IN_MOBILIDADE_ACADEMICA,-0.004009678771589397
IN_RESERVA_DEFICIENCIA,IN_APOIO_MATERIAL_DIDATICO,-0.004192872117400423
IN_APOIO_MATERIAL_DIDATICO,IN_RESERVA_DEFICIENCIA,-0.004192872117400423
CO_UF_NASCIMENTO,IN_INGRESSO_VAGA_REMANESC,-0.0042365311563557885
IN_INGRESSO_VAGA_REMANESC,CO_UF_NASCIMENTO,-0.0042365311563557885
NU_MES_NASCIMENTO,CO_CINE_ROTULO,-0.0043841779381437775
CO_CINE_ROTULO,NU_MES_NASCIMENTO,-0.0043841779381437775
IN_ATIVIDADE_EXTRACURRICULAR,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.004390528081448579
IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_ATIVIDADE_EXTRACURRICULAR,-0.004390528081448579
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.004433413299391083
IN_INGRESSO_VAGA_PROG_ESPECIAL,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,-0.004433413299391083
IN_APOIO_ALIMENTACAO,NU_DIA_NASCIMENTO,-0.00448942645050176
NU_DIA_NASCIMENTO,IN_APOIO_ALIMENTACAO,-0.00448942645050176
NU_DIA_NASCIMENTO,QT_CARGA_HORARIA_TOTAL,-0.004629724626343275
QT_CARGA_HORARIA_TOTAL,NU_DIA_NASCIMENTO,-0.004629724626343275
TP_NACIONALIDADE,NU_ANO_INGRESSO,-0.004644689330277191
NU_ANO_INGRESSO,TP_NACIONALIDADE,-0.004644689330277191
IN_DEFICIENCIA,IN_INGRESSO_VESTIBULAR,-0.004673451173114064
IN_INGRESSO_VESTIBULAR,IN_DEFICIENCIA,-0.004673451173114064
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,NU_IDADE,-0.0047211219058915805
NU_IDADE,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,-0.0047211219058915805
IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_INGRESSO_VAGA_NOVA,-0.0047361624031005784
IN_INGRESSO_VAGA_NOVA,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.0047361624031005784
IN_INGRESSO_TOTAL,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.004796199575219601
IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_INGRESSO_TOTAL,-0.004796199575219601
TP_SEMESTRE_REFERENCIA,NU_MES_NASCIMENTO,-0.004819075737134854
NU_MES_NASCIMENTO,TP_SEMESTRE_REFERENCIA,-0.004819075737134854
IN_MOBILIDADE_ACADEMICA,IN_RESERVA_DEFICIENCIA,-0.004840547178258424
IN_RESERVA_DEFICIENCIA,IN_MOBILIDADE_ACADEMICA,-0.004840547178258424
IN_APOIO_ALIMENTACAO,CO_ALUNO_CURSO,-0.004903087819023903
CO_ALUNO_CURSO,IN_APOIO_ALIMENTACAO,-0.004903087819023903
CO_MUNICIPIO_NASCIMENTO,IN_INGRESSO_VAGA_REMANESC,-0.0050487005787541
IN_INGRESSO_VAGA_REMANESC,CO_MUNICIPIO_NASCIMENTO,-0.0050487005787541
IN_CONCLUINTE,IN_APOIO_BOLSA_PERMANENCIA,-0.005112112345982102
IN_APOIO_BOLSA_PERMANENCIA,IN_CONCLUINTE,-0.005112112345982102
CO_CURSO,IN_INGRESSO_VESTIBULAR,-0.005182780443987618
IN_INGRESSO_VESTIBULAR,CO_CURSO,-0.005182780443987618
NU_DIA_NASCIMENTO,NU_IDADE,-0.005194687335246467
NU_IDADE,NU_DIA_NASCIMENTO,-0.005194687335246467
TP_GRAU_ACADEMICO,IN_COMPLEMENTAR_EXTENSAO,-0.005224250840407642
IN_COMPLEMENTAR_EXTENSAO,TP_GRAU_ACADEMICO,-0.005224250840407642
QT_CARGA_HORARIA_INTEG,ID_ALUNO,-0.005230659687906371
ID_ALUNO,QT_CARGA_HORARIA_INTEG,-0.005230659687906371
IN_APOIO_SOCIAL,IN_ALUNO_PARFOR,-0.005334025310275465
IN_ALUNO_PARFOR,IN_APOIO_SOCIAL,-0.005334025310275465
TP_NACIONALIDADE,QT_CARGA_HORARIA_TOTAL,-0.0054218080059966894
QT_CARGA_HORARIA_TOTAL,TP_NACIONALIDADE,-0.0054218080059966894
TP_SEMESTRE_REFERENCIA,IN_RESERVA_ENSINO_PUBLICO,-0.0054518395784484254
IN_RESERVA_ENSINO_PUBLICO,TP_SEMESTRE_REFERENCIA,-0.0054518395784484254
IN_ALUNO_PARFOR,IN_INGRESSO_VAGA_REMANESC,-0.005546894438879161
IN_INGRESSO_VAGA_REMANESC,IN_ALUNO_PARFOR,-0.005546894438879161
IN_APOIO_MATERIAL_DIDATICO,IN_MOBILIDADE_ACADEMICA,-0.005547001962252274
IN_MOBILIDADE_ACADEMICA,IN_APOIO_MATERIAL_DIDATICO,-0.005547001962252274
IN_CONCLUINTE,IN_ALUNO_PARFOR,-0.005768814863150279
IN_ALUNO_PARFOR,IN_CONCLUINTE,-0.005768814863150279
CO_PAIS_ORIGEM,NU_ANO_INGRESSO,-0.005890626486309415
NU_ANO_INGRESSO,CO_PAIS_ORIGEM,-0.005890626486309415
IN_DEFICIENCIA_BAIXA_VISAO,NU_ANO_INGRESSO,-0.00594396292953146
NU_ANO_INGRESSO,IN_DEFICIENCIA_BAIXA_VISAO,-0.00594396292953146
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_ALUNO_PARFOR,-0.005947857199257948
IN_ALUNO_PARFOR,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,-0.005947857199257948
IN_INGRESSO_VAGA_REMANESC,CO_PAIS_ORIGEM,-0.006035260046611319
CO_PAIS_ORIGEM,IN_INGRESSO_VAGA_REMANESC,-0.006035260046611319
IN_RESERVA_VAGAS,TP_GRAU_ACADEMICO,-0.006077690203279285
TP_GRAU_ACADEMICO,IN_RESERVA_VAGAS,-0.006077690203279285
CO_PAIS_ORIGEM,QT_CARGA_HORARIA_TOTAL,-0.006080900325138252
QT_CARGA_HORARIA_TOTAL,CO_PAIS_ORIGEM,-0.006080900325138252
CO_CURSO,TP_SEXO,-0.006111940392690015
TP_SEXO,CO_CURSO,-0.006111940392690015
CO_ALUNO_CURSO,TP_NACIONALIDADE,-0.006123568963452384
TP_NACIONALIDADE,CO_ALUNO_CURSO,-0.006123568963452384
IN_MATRICULA,TP_COR_RACA,-0.006214134260241804
TP_COR_RACA,IN_MATRICULA,-0.006214134260241804
TP_NACIONALIDADE,IN_INGRESSO_VAGA_REMANESC,-0.006217509827890363
IN_INGRESSO_VAGA_REMANESC,TP_NACIONALIDADE,-0.006217509827890363
ID_ALUNO,NU_IDADE,-0.006240334612069083
NU_IDADE,ID_ALUNO,-0.006240334612069083
NU_MES_NASCIMENTO,IN_INGRESSO_VAGA_REMANESC,-0.006279982990816772
IN_INGRESSO_VAGA_REMANESC,NU_MES_NASCIMENTO,-0.006279982990816772
TP_SITUACAO,IN_INGRESSO_TRANSF_EXOFFICIO,-0.006402263492086606
IN_INGRESSO_TRANSF_EXOFFICIO,TP_SITUACAO,-0.006402263492086606
IN_ALUNO_PARFOR,IN_ATIVIDADE_EXTRACURRICULAR,-0.0064984020185458215
IN_ATIVIDADE_EXTRACURRICULAR,IN_ALUNO_PARFOR,-0.0064984020185458215
NU_MES_NASCIMENTO,IN_MATRICULA,-0.006511961510301871
IN_MATRICULA,NU_MES_NASCIMENTO,-0.006511961510301871
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,NU_MES_NASCIMENTO,-0.006552727791232873
NU_MES_NASCIMENTO,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,-0.006552727791232873
IN_COMPLEMENTAR_EXTENSAO,CO_CURSO,-0.0066745370329463665
CO_CURSO,IN_COMPLEMENTAR_EXTENSAO,-0.0066745370329463665
CO_CURSO,CO_ALUNO_CURSO,-0.006692404759703857
CO_ALUNO_CURSO,CO_CURSO,-0.006692404759703857
IN_INGRESSO_ENEM,ID_ALUNO,-0.006694700304856659
ID_ALUNO,IN_INGRESSO_ENEM,-0.006694700304856659
IN_COMPLEMENTAR_PESQUISA,IN_CONCLUINTE,-0.0067682498176712255
IN_CONCLUINTE,IN_COMPLEMENTAR_PESQUISA,-0.0067682498176712255
IN_DEFICIENCIA_CEGUEIRA,NU_ANO_NASCIMENTO,-0.006775356884002023
NU_ANO_NASCIMENTO,IN_DEFICIENCIA_CEGUEIRA,-0.006775356884002023
NU_ANO_NASCIMENTO,CO_ALUNO_CURSO,-0.006782361763801622
CO_ALUNO_CURSO,NU_ANO_NASCIMENTO,-0.006782361763801622
IN_COMPLEMENTAR_PESQUISA,TP_NACIONALIDADE,-0.006798412620990686
TP_NACIONALIDADE,IN_COMPLEMENTAR_PESQUISA,-0.006798412620990686
IN_APOIO_MATERIAL_DIDATICO,QT_CARGA_HORARIA_INTEG,-0.006813597442420558
QT_CARGA_HORARIA_INTEG,IN_APOIO_MATERIAL_DIDATICO,-0.006813597442420558
IN_COMPLEMENTAR_PESQUISA,IN_BOLSA_EXTENSAO,-0.0068768798010184025
IN_BOLSA_EXTENSAO,IN_COMPLEMENTAR_PESQUISA,-0.0068768798010184025
IN_RESERVA_ETNICO,QT_CARGA_HORARIA_TOTAL,-0.006932462649435901
QT_CARGA_HORARIA_TOTAL,IN_RESERVA_ETNICO,-0.006932462649435901
IN_APOIO_SOCIAL,NU_ANO_INGRESSO,-0.00693588131033838
NU_ANO_INGRESSO,IN_APOIO_SOCIAL,-0.00693588131033838
IN_MATRICULA,IN_INGRESSO_TRANSF_EXOFFICIO,-0.006981291227336269
IN_INGRESSO_TRANSF_EXOFFICIO,IN_MATRICULA,-0.006981291227336269
CO_PAIS_ORIGEM,NU_ANO_NASCIMENTO,-0.00703966638414517
NU_ANO_NASCIMENTO,CO_PAIS_ORIGEM,-0.00703966638414517
IN_INGRESSO_VAGA_PROG_ESPECIAL,DT_INGRESSO_CURSO,-0.007067061677158932
DT_INGRESSO_CURSO,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.007067061677158932
IN_COMPLEMENTAR_MONITORIA,IN_APOIO_ALIMENTACAO,-0.007149382967588289
IN_APOIO_ALIMENTACAO,IN_COMPLEMENTAR_MONITORIA,-0.007149382967588289
NU_ANO_INGRESSO,NU_DIA_NASCIMENTO,-0.007228110776621119
NU_DIA_NASCIMENTO,NU_ANO_INGRESSO,-0.007228110776621119
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_INGRESSO_ENEM,-0.007357319867984947
IN_INGRESSO_ENEM,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,-0.007357319867984947
IN_RESERVA_ENSINO_PUBLICO,NU_MES_NASCIMENTO,-0.00735914194894981
NU_MES_NASCIMENTO,IN_RESERVA_ENSINO_PUBLICO,-0.00735914194894981
IN_BOLSA_PESQUISA,IN_RESERVA_VAGAS,-0.0074142706722313285
IN_RESERVA_VAGAS,IN_BOLSA_PESQUISA,-0.0074142706722313285
IN_INGRESSO_TRANSF_EXOFFICIO,IN_INGRESSO_TOTAL,-0.007923852630918746
IN_INGRESSO_TOTAL,IN_INGRESSO_TRANSF_EXOFFICIO,-0.007923852630918746
CO_CURSO,IN_RESERVA_RENDA_FAMILIAR,-0.00795224420771436
IN_RESERVA_RENDA_FAMILIAR,CO_CURSO,-0.00795224420771436
TP_TURNO,IN_APOIO_MATERIAL_DIDATICO,-0.008092467465947887
IN_APOIO_MATERIAL_DIDATICO,TP_TURNO,-0.008092467465947887
IN_MATRICULA,CO_PAIS_ORIGEM,-0.008134436540811057
CO_PAIS_ORIGEM,IN_MATRICULA,-0.008134436540811057
CO_CURSO,IN_APOIO_SOCIAL,-0.008136432382957815
IN_APOIO_SOCIAL,CO_CURSO,-0.008136432382957815
TP_NACIONALIDADE,IN_MATRICULA,-0.008424456124463818
IN_MATRICULA,TP_NACIONALIDADE,-0.008424456124463818
IN_ALUNO_PARFOR,NU_ANO_INGRESSO,-0.008556019907710436
NU_ANO_INGRESSO,IN_ALUNO_PARFOR,-0.008556019907710436
ID_ALUNO,IN_DEFICIENCIA_BAIXA_VISAO,-0.008607772247287643
IN_DEFICIENCIA_BAIXA_VISAO,ID_ALUNO,-0.008607772247287643
CO_ALUNO_CURSO,IN_ATIVIDADE_EXTRACURRICULAR,-0.008633774145022897
IN_ATIVIDADE_EXTRACURRICULAR,CO_ALUNO_CURSO,-0.008633774145022897
TP_COR_RACA,IN_DEFICIENCIA,-0.008675980763322738
IN_DEFICIENCIA,TP_COR_RACA,-0.008675980763322738
IN_MATRICULA,IN_APOIO_ALIMENTACAO,-0.008784576820845554
IN_APOIO_ALIMENTACAO,IN_MATRICULA,-0.008784576820845554
IN_COMPLEMENTAR_EXTENSAO,IN_DEFICIENCIA,-0.00881118384690792
IN_DEFICIENCIA,IN_COMPLEMENTAR_EXTENSAO,-0.00881118384690792
IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_RESERVA_VAGAS,-0.00882678189949194
IN_RESERVA_VAGAS,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.00882678189949194
IN_INGRESSO_VESTIBULAR,IN_RESERVA_DEFICIENCIA,-0.008863211708459797
IN_RESERVA_DEFICIENCIA,IN_INGRESSO_VESTIBULAR,-0.008863211708459797
CO_IES_DESTINO,ID_ALUNO,-0.00887753550133934
ID_ALUNO,CO_IES_DESTINO,-0.00887753550133934
ID_ALUNO,IN_CONCLUINTE,-0.008881520085588325
IN_CONCLUINTE,ID_ALUNO,-0.008881520085588325
TP_SITUACAO,IN_BOLSA_EXTENSAO,-0.00892944773238824
IN_BOLSA_EXTENSAO,TP_SITUACAO,-0.00892944773238824
CO_CURSO,IN_INGRESSO_VAGA_NOVA,-0.00895268376404648
IN_INGRESSO_VAGA_NOVA,CO_CURSO,-0.00895268376404648
NU_MES_NASCIMENTO,IN_MOBILIDADE_ACADEMICA,-0.009099985698899376
IN_MOBILIDADE_ACADEMICA,NU_MES_NASCIMENTO,-0.009099985698899376
CO_CURSO,IN_INGRESSO_TOTAL,-0.009139211893931626
IN_INGRESSO_TOTAL,CO_CURSO,-0.009139211893931626
IN_COMPLEMENTAR_PESQUISA,TP_GRAU_ACADEMICO,-0.009170926101014066
TP_GRAU_ACADEMICO,IN_COMPLEMENTAR_PESQUISA,-0.009170926101014066
NU_DIA_NASCIMENTO,IN_INGRESSO_ENEM,-0.009171646964818982
IN_INGRESSO_ENEM,NU_DIA_NASCIMENTO,-0.009171646964818982
IN_DEFICIENCIA,DT_INGRESSO_CURSO,-0.009367440673400264
DT_INGRESSO_CURSO,IN_DEFICIENCIA,-0.009367440673400264
CO_PAIS_ORIGEM,IN_RESERVA_ETNICO,-0.009409373871425836
IN_RESERVA_ETNICO,CO_PAIS_ORIGEM,-0.009409373871425836
IN_RESERVA_VAGAS,ID_ALUNO,-0.009412335580649285
ID_ALUNO,IN_RESERVA_VAGAS,-0.009412335580649285
IN_INGRESSO_VAGA_PROG_ESPECIAL,QT_CARGA_HORARIA_INTEG,-0.009475551932566169
QT_CARGA_HORARIA_INTEG,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.009475551932566169
IN_INGRESSO_VAGA_NOVA,CO_UF_NASCIMENTO,-0.0096592276592319
CO_UF_NASCIMENTO,IN_INGRESSO_VAGA_NOVA,-0.0096592276592319
IN_RESERVA_ENSINO_PUBLICO,ID_ALUNO,-0.009678428200178174
ID_ALUNO,IN_RESERVA_ENSINO_PUBLICO,-0.009678428200178174
IN_INGRESSO_VAGA_NOVA,CO_MUNICIPIO_NASCIMENTO,-0.009702926935792399
CO_MUNICIPIO_NASCIMENTO,IN_INGRESSO_VAGA_NOVA,-0.009702926935792399
IN_RESERVA_RENDA_FAMILIAR,CO_ALUNO_CURSO,-0.009711601653647024
CO_ALUNO_CURSO,IN_RESERVA_RENDA_FAMILIAR,-0.009711601653647024
IN_ALUNO_PARFOR,IN_INGRESSO_VAGA_NOVA,-0.00974076940401287
IN_INGRESSO_VAGA_NOVA,IN_ALUNO_PARFOR,-0.00974076940401287
IN_RESERVA_ETNICO,TP_NACIONALIDADE,-0.009742988037196377
TP_NACIONALIDADE,IN_RESERVA_ETNICO,-0.009742988037196377
IN_INGRESSO_VAGA_PROG_ESPECIAL,TP_SEXO,-0.009773073856629396
TP_SEXO,IN_INGRESSO_VAGA_PROG_ESPECIAL,-0.009773073856629396
IN_MATRICULA,ID_ALUNO,-0.00978408401134402
ID_ALUNO,IN_MATRICULA,-0.00978408401134402
IN_COMPLEMENTAR_EXTENSAO,ID_ALUNO,-0.010025836221707421
ID_ALUNO,IN_COMPLEMENTAR_EXTENSAO,-0.010025836221707421
IN_INGRESSO_TOTAL,IN_ALUNO_PARFOR,-0.010037288932859097
IN_ALUNO_PARFOR,IN_INGRESSO_TOTAL,-0.010037288932859097
IN_INGRESSO_VESTIBULAR,IN_INGRESSO_TRANSF_EXOFFICIO,-0.010068376786366176
IN_INGRESSO_TRANSF_EXOFFICIO,IN_INGRESSO_VESTIBULAR,-0.010068376786366176
NU_DIA_NASCIMENTO,IN_INGRESSO_VAGA_NOVA,-0.01033706076266367
IN_INGRESSO_VAGA_NOVA,NU_DIA_NASCIMENTO,-0.01033706076266367
IN_INGRESSO_VESTIBULAR,IN_APOIO_TRANSPORTE,-0.010366465313745696
IN_APOIO_TRANSPORTE,IN_INGRESSO_VESTIBULAR,-0.010366465313745696
NU_MES_NASCIMENTO,IN_RESERVA_RENDA_FAMILIAR,-0.01047429040621005
IN_RESERVA_RENDA_FAMILIAR,NU_MES_NASCIMENTO,-0.01047429040621005
IN_INGRESSO_TRANSF_EXOFFICIO,IN_CONCLUINTE,-0.010525856054777839
IN_CONCLUINTE,IN_INGRESSO_TRANSF_EXOFFICIO,-0.010525856054777839
IN_ATIVIDADE_EXTRACURRICULAR,IN_INGRESSO_TRANSF_EXOFFICIO,-0.010608821382338398
IN_INGRESSO_TRANSF_EXOFFICIO,IN_ATIVIDADE_EXTRACURRICULAR,-0.010608821382338398
IN_BOLSA_MONITORIA,IN_RESERVA_ETNICO,-0.010627530364372452
IN_RESERVA_ETNICO,IN_BOLSA_MONITORIA,-0.010627530364372452
IN_APOIO_BOLSA_PERMANENCIA,TP_GRAU_ACADEMICO,-0.010639716447519789
TP_GRAU_ACADEMICO,IN_APOIO_BOLSA_PERMANENCIA,-0.010639716447519789
IN_MOBILIDADE_ACADEMICA,NU_IDADE,-0.010726982273889673
NU_IDADE,IN_MOBILIDADE_ACADEMICA,-0.010726982273889673
NU_DIA_NASCIMENTO,IN_INGRESSO_TOTAL,-0.010763212562412127
IN_INGRESSO_TOTAL,NU_DIA_NASCIMENTO,-0.010763212562412127
IN_BOLSA_EXTENSAO,IN_CONCLUINTE,-0.01088038648119556
IN_CONCLUINTE,IN_BOLSA_EXTENSAO,-0.01088038648119556
IN_INGRESSO_VESTIBULAR,TP_SEMESTRE_REFERENCIA,-0.010992975848762835
TP_SEMESTRE_REFERENCIA,IN_INGRESSO_VESTIBULAR,-0.010992975848762835
IN_APOIO_ALIMENTACAO,CO_CURSO,-0.011001174047447602
CO_CURSO,IN_APOIO_ALIMENTACAO,-0.011001174047447602
IN_DEFICIENCIA,TP_GRAU_ACADEMICO,-0.011005864181337636
TP_GRAU_ACADEMICO,IN_DEFICIENCIA,-0.011005864181337636
IN_RESERVA_DEFICIENCIA,NU_MES_NASCIMENTO,-0.011325821465954806
NU_MES_NASCIMENTO,IN_RESERVA_DEFICIENCIA,-0.011325821465954806
QT_CARGA_HORARIA_TOTAL,CO_ALUNO_CURSO,-0.011350646868885185
CO_ALUNO_CURSO,QT_CARGA_HORARIA_TOTAL,-0.011350646868885185
IN_INGRESSO_TRANSF_EXOFFICIO,IN_DEFICIENCIA,-0.011382198117982278
IN_DEFICIENCIA,IN_INGRESSO_TRANSF_EXOFFICIO,-0.011382198117982278
IN_DEFICIENCIA_BAIXA_VISAO,IN_ATIVIDADE_EXTRACURRICULAR,-0.011419811830458891
IN_ATIVIDADE_EXTRACURRICULAR,IN_DEFICIENCIA_BAIXA_VISAO,-0.011419811830458891
IN_APOIO_MATERIAL_DIDATICO,IN_RESERVA_VAGAS,-0.011468591367570698
IN_RESERVA_VAGAS,IN_APOIO_MATERIAL_DIDATICO,-0.011468591367570698
IN_RESERVA_ETNICO,NU_IDADE,-0.011469098645776016
NU_IDADE,IN_RESERVA_ETNICO,-0.011469098645776016
IN_MOBILIDADE_ACADEMICA,QT_CARGA_HORARIA_TOTAL,-0.011471424942343563
QT_CARGA_HORARIA_TOTAL,IN_MOBILIDADE_ACADEMICA,-0.011471424942343563
NU_ANO_INGRESSO,ID_ALUNO,-0.011518337678642965
